MemberID,Month,MembershipFee,ProShopSpend,F&BSpend,CoachingRevenue
29,2023-11,183.33,0,0,0
29,2023-12,183.33,0,0,160
29,2024-01,183.33,24.82,29.61,80
29,2024-02,183.33,0,0,0
29,2024-03,183.33,0,0,80
29,2024-04,183.33,0,0,0
29,2024-05,183.33,52.55,38.51,80
29,2024-06,183.33,27.22,21.56,0
29,2024-07,183.33,33.52,18.17,0
29,2024-08,183.33,0,0,80
29,2024-09,183.33,0,0,0
29,2024-10,183.33,43.71,18.71,0
29,2024-11,183.33,26.06,25.82,0
29,2024-12,183.33,32.76,26.75,0
30,2023-01,416.67,135.61,107.15,0
30,2023-02,416.67,141.42,69.23,0
30,2023-03,416.67,146.65,48.02,160
30,2023-04,416.67,179.48,45.79,0
30,2023-05,416.67,174.06,46.65,0
30,2023-06,416.67,58.14,58.34,80
30,2023-07,416.67,70.48,32.73,0
30,2023-08,416.67,200.34,150.55,0
30,2023-09,416.67,265.27,148.5,0
30,2023-10,416.67,57.45,76.77,0
30,2023-11,416.67,109.7,116.85,80
30,2023-12,416.67,61.72,80.88,0
30,2024-01,416.67,132.52,102.28,0
30,2024-02,416.67,174.76,153.17,80
30,2024-03,416.67,112.37,98.67,0
30,2024-04,416.67,174.29,111.27,0
30,2024-05,416.67,201.14,82.76,80
30,2024-06,416.67,119.57,40.09,0
30,2024-07,416.67,71.76,48.3,80
30,2024-08,416.67,76.1,46.52,80
30,2024-09,416.67,115.44,96.24,80
30,2024-10,416.67,94.44,38.3,80
30,2024-11,416.67,231.84,74.26,160
30,2024-12,416.67,93.79,38.49,0
31,2023-01,416.67,368.95,235.92,80
31,2023-02,416.67,524.42,269.86,160
31,2023-03,416.67,242.43,334.82,80
31,2023-04,416.67,273.03,266.43,80
31,2023-05,416.67,512.97,398.13,160
31,2023-06,416.67,492.1,272.47,80
31,2023-07,416.67,163.41,209.87,80
31,2023-08,416.67,344.84,170.12,80
31,2023-09,416.67,201.46,290.71,80
31,2023-10,416.67,329.21,213.26,80
31,2023-11,416.67,423.16,224.1,0
31,2023-12,416.67,471.59,284.36,160
31,2024-01,416.67,342.18,317.3,0
31,2024-02,416.67,460.37,189.97,80
31,2024-03,416.67,195.6,123.69,80
31,2024-04,416.67,311.37,128.66,80
31,2024-05,416.67,341.57,279.25,160
31,2024-06,416.67,263.35,160.53,80
31,2024-07,416.67,446.03,244.25,80
31,2024-08,416.67,207.92,120.98,80
31,2024-09,416.67,215.81,214.33,80
31,2024-10,416.67,290.36,224.28,80
31,2024-11,416.67,437.59,198.47,80
31,2024-12,416.67,366.85,180.19,0
32,2023-01,183.33,106.34,78.12,0
32,2023-02,183.33,211.03,148.5,0
32,2023-03,183.33,81.28,99.23,0
32,2023-04,183.33,93.99,75.02,0
32,2023-05,183.33,109.08,45.44,0
32,2023-06,183.33,78.45,111.46,80
32,2023-07,183.33,221.75,141.61,80
32,2023-08,183.33,157.44,184.97,160
32,2023-09,183.33,127.53,75.12,0
32,2023-10,183.33,80,63.74,0
32,2023-11,183.33,121.47,96.04,80
32,2023-12,183.33,229.12,191.82,0
32,2024-01,183.33,78.16,56.39,0
32,2024-02,183.33,234.34,166.16,0
32,2024-03,183.33,138.71,74.72,0
32,2024-04,183.33,117.16,100.53,80
32,2024-05,183.33,209.93,142.52,0
32,2024-06,183.33,215.38,78.28,80
32,2024-07,183.33,154.56,112.74,80
32,2024-08,183.33,98.03,105.66,0
32,2024-09,183.33,164.56,103.88,0
32,2024-10,183.33,289,160.32,0
32,2024-11,183.33,58.5,42.18,0
32,2024-12,183.33,163.37,55.3,0
33,2023-01,183.33,0,0,80
33,2023-02,183.33,48.2,33.55,80
33,2023-03,183.33,45.53,22.68,80
33,2023-04,183.33,0,0,80
33,2023-05,183.33,0,0,80
33,2023-06,183.33,0,0,0
33,2023-07,183.33,56.89,18.55,0
33,2023-08,183.33,36.31,37.16,80
33,2023-09,183.33,0,0,0
33,2023-10,183.33,51.02,24.83,80
33,2023-11,183.33,28.86,16.4,160
33,2023-12,183.33,0,0,0
33,2024-01,183.33,0,0,0
33,2024-02,183.33,0,0,80
33,2024-03,183.33,0,0,80
33,2024-04,183.33,0,0,80
33,2024-05,183.33,0,0,0
33,2024-06,183.33,56.6,36.1,0
33,2024-07,183.33,49.31,36.9,80
33,2024-08,183.33,0,0,80
33,2024-09,183.33,0,0,80
33,2024-10,183.33,27.6,15.97,0
33,2024-11,183.33,0,0,0
33,2024-12,183.33,0,0,80
34,2023-01,291.67,31.18,34.56,0
34,2023-02,291.67,23.89,32.66,160
34,2023-03,291.67,58.16,18.05,80
34,2023-04,291.67,20.02,22.7,0
34,2023-05,291.67,0,0,0
34,2023-06,291.67,55.04,37.63,0
34,2023-07,291.67,0,0,80
34,2023-08,291.67,26.57,34.58,0
34,2023-09,291.67,33.05,15.52,80
34,2023-10,291.67,41.79,16.95,0
34,2023-11,291.67,0,0,0
34,2023-12,291.67,57.39,37.73,0
34,2024-01,291.67,0,0,80
34,2024-02,291.67,0,0,0
34,2024-03,291.67,0,0,0
34,2024-04,291.67,0,0,0
34,2024-05,291.67,58.78,33.37,0
34,2024-06,291.67,57.91,18.53,0
34,2024-07,291.67,0,0,80
34,2024-08,291.67,0,0,0
34,2024-09,291.67,0,0,80
34,2024-10,291.67,25.94,29.91,0
34,2024-11,291.67,37.04,39.19,0
34,2024-12,291.67,0,0,0
35,2023-01,183.33,0,0,0
35,2023-02,183.33,0,0,0
35,2023-03,183.33,23.48,20.05,80
35,2023-04,183.33,23.59,37.77,0
35,2023-05,183.33,52.49,23.57,0
35,2023-06,183.33,0,0,0
35,2023-07,183.33,0,0,0
35,2023-08,183.33,0,0,0
35,2023-09,183.33,22.18,22.85,0
35,2023-10,183.33,0,0,0
35,2023-11,183.33,53.18,19.76,0
35,2023-12,183.33,0,0,80
35,2024-01,183.33,0,0,80
35,2024-02,183.33,53.8,24.88,80
35,2024-03,183.33,0,0,0
35,2024-04,183.33,49.97,28.64,0
35,2024-05,183.33,21.07,24.51,0
35,2024-06,183.33,0,0,160
35,2024-07,183.33,44.73,32.02,160
35,2024-08,183.33,20.04,15.98,0
35,2024-09,183.33,0,0,0
35,2024-10,183.33,49.25,34.24,80
35,2024-11,183.33,57.47,27.89,0
35,2024-12,183.33,0,0,80
36,2023-01,416.67,188.2,275.36,160
36,2023-02,416.67,424.86,267.97,80
36,2023-03,416.67,278.59,202.94,80
36,2023-04,416.67,481.73,382.15,80
36,2023-05,416.67,487.7,382.54,80
36,2023-06,416.67,475.79,157.81,160
36,2023-07,416.67,340.61,240.12,160
36,2023-08,416.67,559.34,295.67,80
36,2023-09,416.67,349.35,158.4,0
36,2023-10,416.67,239.62,201.58,80
36,2023-11,416.67,195.32,245.91,160
36,2023-12,416.67,416.99,233.49,160
36,2024-01,416.67,227.89,373.35,80
36,2024-02,416.67,128.81,161.22,160
36,2024-03,416.67,197.88,275.29,0
36,2024-04,416.67,647.88,307.45,80
36,2024-05,416.67,390.15,345.75,160
36,2024-06,416.67,266.34,178.87,160
36,2024-07,416.67,651.72,293.22,80
36,2024-08,416.67,247.21,230.84,80
36,2024-09,416.67,221.21,95.99,0
36,2024-10,416.67,369.21,190.04,0
36,2024-11,416.67,361.7,398.32,0
36,2024-12,416.67,308.22,227.65,0
37,2023-01,183.33,224.47,173.04,80
37,2023-02,183.33,147.19,115.79,160
37,2023-03,183.33,326.96,205.08,160
37,2023-04,183.33,449.99,268.69,160
37,2023-05,183.33,162.32,224.55,80
37,2023-06,183.33,149.86,235.58,0
37,2023-07,183.33,275.68,224.89,80
37,2023-08,183.33,537.99,269.08,160
37,2023-09,183.33,246.26,305.2,80
37,2023-10,183.33,346.61,239.33,160
37,2023-11,183.33,593.86,202.27,80
37,2023-12,183.33,296.16,233.08,160
37,2024-01,183.33,352.85,225.45,160
37,2024-02,183.33,339.18,148.2,160
37,2024-03,183.33,400.46,308.27,160
37,2024-04,183.33,217.16,163.13,80
37,2024-05,183.33,169.15,209.7,80
37,2024-06,183.33,326.59,220.96,160
37,2024-07,183.33,535.78,433.57,0
37,2024-08,183.33,410.54,326.36,160
37,2024-09,183.33,264.39,271.24,0
37,2024-10,183.33,267.32,200.63,80
37,2024-11,183.33,312.97,284.34,160
37,2024-12,183.33,259.99,222.65,80
38,2023-01,416.67,138.6,132.35,160
38,2023-02,416.67,429.02,283.8,80
38,2023-03,416.67,309.4,191.94,80
38,2023-04,416.67,229.65,161.27,80
38,2023-05,416.67,428.08,329.32,80
38,2023-06,416.67,293.92,178,80
38,2023-07,416.67,380.77,147.29,160
38,2023-08,416.67,360.99,323.88,160
38,2023-09,416.67,201.3,179.57,160
38,2023-10,416.67,183.44,151.94,0
38,2023-11,416.67,476.2,217.05,0
38,2023-12,416.67,301.9,237.97,160
38,2024-01,416.67,467.65,247.18,80
38,2024-02,416.67,560.77,201.97,160
38,2024-03,416.67,189.76,311.29,80
38,2024-04,416.67,256.42,208.8,160
38,2024-05,416.67,499.47,336.14,80
38,2024-06,416.67,156.03,267.92,80
38,2024-07,416.67,525.19,167.13,80
38,2024-08,416.67,370.62,229.08,160
38,2024-09,416.67,233.03,188.63,160
38,2024-10,416.67,326.58,171.74,80
38,2024-11,416.67,357.16,214.68,80
38,2024-12,416.67,314.56,232.26,0
39,2023-01,416.67,143.98,150.09,0
39,2023-02,416.67,657.99,244.07,80
39,2023-03,416.67,191.03,131.14,160
39,2023-04,416.67,264.78,124.09,0
39,2023-05,416.67,188.98,253.6,160
39,2023-06,416.67,187.73,172.29,80
39,2023-07,416.67,300.9,250.62,160
39,2023-08,416.67,236.25,164.88,160
39,2023-09,416.67,164.5,117.31,160
39,2023-10,416.67,471.33,402.44,80
39,2023-11,416.67,259.95,197.7,80
39,2023-12,416.67,322.01,330.09,160
39,2024-01,416.67,462.15,306.34,160
39,2024-02,416.67,415.11,253.27,0
39,2024-03,416.67,198.25,166.06,160
39,2024-04,416.67,449.03,145.78,80
39,2024-05,416.67,226.65,275.61,160
39,2024-06,416.67,319.49,242.61,80
39,2024-07,416.67,387.59,301.41,160
39,2024-08,416.67,347.08,141.92,160
39,2024-09,416.67,330.26,204.68,80
39,2024-10,416.67,183.25,159.82,160
39,2024-11,416.67,150.15,133.46,80
39,2024-12,416.67,293.38,91.11,160
40,2023-01,416.67,116.37,70.01,0
40,2023-02,416.67,68.69,43.39,0
40,2023-03,416.67,107.59,47.98,80
40,2023-04,416.67,90.85,79.65,0
40,2023-05,416.67,95.47,68.31,0
40,2023-06,416.67,210.57,158.39,0
40,2023-07,416.67,58.01,63.12,80
40,2023-08,416.67,179.36,128.9,0
40,2023-09,416.67,166.76,147.41,0
40,2023-10,416.67,194.31,104.46,0
40,2023-11,416.67,129.64,78.18,0
40,2023-12,416.67,189.23,144.25,80
40,2024-01,416.67,193.22,70.62,80
40,2024-02,416.67,135.41,77.9,0
40,2024-03,416.67,91.71,52.92,80
40,2024-04,416.67,93.64,146.62,0
40,2024-05,416.67,101.35,129.16,0
40,2024-06,416.67,130.2,81.64,0
40,2024-07,416.67,72.81,93.72,0
40,2024-08,416.67,91.45,45.79,0
40,2024-09,416.67,50.85,43,0
40,2024-10,416.67,176.34,79.04,0
40,2024-11,416.67,155.02,154.89,0
40,2024-12,416.67,206.26,120.29,0
41,2023-01,416.67,160.37,118.08,80
41,2023-02,416.67,141.71,110.95,0
41,2023-03,416.67,237.2,151.18,0
41,2023-04,416.67,71.64,49.82,0
41,2023-05,416.67,74.15,53.45,0
41,2023-06,416.67,71.84,76.57,80
41,2023-07,416.67,156.46,95.53,160
41,2023-08,416.67,64.55,32.85,80
41,2023-09,416.67,43.18,59.88,0
41,2023-10,416.67,296.61,136.75,80
41,2023-11,416.67,89.36,76.6,80
41,2023-12,416.67,113.54,95.37,80
41,2024-01,416.67,158.46,102,0
41,2024-02,416.67,226.38,140.88,0
41,2024-03,416.67,86.59,39.33,0
41,2024-04,416.67,289.56,124.57,0
41,2024-05,416.67,85.82,70.97,0
41,2024-06,416.67,119.58,78.33,0
41,2024-07,416.67,86.46,67.08,80
41,2024-08,416.67,62.7,64.69,80
41,2024-09,416.67,175.53,92.13,80
41,2024-10,416.67,220.45,115.29,0
41,2024-11,416.67,106.76,32.81,80
41,2024-12,416.67,64,30.96,0
42,2023-01,416.67,53.32,65.61,0
42,2023-02,416.67,87.69,108.36,0
42,2023-03,416.67,200.12,188.97,0
42,2023-04,416.67,279.02,146.74,80
42,2023-05,416.67,97.14,78.6,0
42,2023-06,416.67,237.43,150.61,0
42,2023-07,416.67,169.83,64.93,0
42,2023-08,416.67,84.67,91.03,0
42,2023-09,416.67,289.14,159.6,160
42,2023-10,416.67,105.46,46.78,0
42,2023-11,416.67,207.29,74.14,0
42,2023-12,416.67,160.8,85.87,0
42,2024-01,416.67,170.81,156.98,80
42,2024-02,416.67,66.56,46.33,0
42,2024-03,416.67,111.28,58.47,0
42,2024-04,416.67,54.67,30.34,0
42,2024-05,416.67,142.4,63.27,160
42,2024-06,416.67,271.42,177.14,0
42,2024-07,416.67,187.55,113.8,0
42,2024-08,416.67,115.24,77.64,0
42,2024-09,416.67,68.07,65.1,80
42,2024-10,416.67,67.96,45.79,0
42,2024-11,416.67,135.21,55.96,0
42,2024-12,416.67,295.96,183.57,80
43,2023-01,291.67,338.64,390.41,160
43,2023-02,291.67,219.29,191.83,80
43,2023-03,291.67,466.24,165.54,0
43,2023-04,291.67,319.77,175.04,0
43,2023-05,291.67,273.84,155.82,80
43,2023-06,291.67,256.53,134.14,0
43,2023-07,291.67,186.67,167.31,160
43,2023-08,291.67,514.35,246.77,160
43,2023-09,291.67,488.9,435.53,80
43,2023-10,291.67,150.67,177.34,80
43,2023-11,291.67,421.14,206.41,0
43,2023-12,291.67,420.35,262.99,80
43,2024-01,291.67,206.18,138.71,80
43,2024-02,291.67,417.86,259.95,80
43,2024-03,291.67,265,389.94,160
43,2024-04,291.67,303.62,139.3,80
43,2024-05,291.67,347.71,211.08,160
43,2024-06,291.67,341.06,182.47,160
43,2024-07,291.67,282.53,155.58,160
43,2024-08,291.67,431.29,299.41,80
43,2024-09,291.67,221.16,325.29,160
43,2024-10,291.67,598.26,270.05,80
43,2024-11,291.67,328.55,225.67,160
43,2024-12,291.67,277.86,138.66,80
44,2023-01,183.33,77.06,54.34,0
44,2023-02,183.33,125.88,121.98,0
44,2023-03,183.33,81.8,67.68,80
44,2023-04,183.33,114.13,65.52,0
44,2023-05,183.33,63.39,109.14,0
44,2023-06,183.33,97.52,156.58,0
44,2023-07,183.33,157.89,134.95,160
44,2023-08,183.33,111.4,33.93,80
44,2023-09,183.33,86.48,85,0
44,2023-10,183.33,118.24,88.13,80
44,2023-11,183.33,173.22,87.95,0
44,2023-12,183.33,101.42,160.03,0
44,2024-01,183.33,184.02,134.2,0
44,2024-02,183.33,161.78,121.09,0
44,2024-03,183.33,215.07,73.93,0
44,2024-04,183.33,223.61,150.78,80
44,2024-05,183.33,262.74,102.14,0
44,2024-06,183.33,94.7,116.42,80
44,2024-07,183.33,234.39,87.35,0
44,2024-08,183.33,65.35,55.73,0
44,2024-09,183.33,65.94,89.95,80
44,2024-10,183.33,115.15,82.42,0
44,2024-11,183.33,151.87,60.76,80
44,2024-12,183.33,53.79,73.62,0
45,2023-01,291.67,101,59.25,0
45,2023-02,291.67,210.85,157.89,0
45,2023-03,291.67,218.63,112.09,0
45,2023-04,291.67,183.6,181.66,0
45,2023-05,291.67,202.33,67.91,160
45,2023-06,291.67,120.23,152.89,0
45,2023-07,291.67,95.46,87.42,80
45,2023-08,291.67,125.36,183.32,80
45,2023-09,291.67,114.15,53.77,0
45,2023-10,291.67,80.49,70.73,80
45,2023-11,291.67,68.7,56.46,0
45,2023-12,291.67,116.63,81.77,80
45,2024-01,291.67,130.55,115.09,0
45,2024-02,291.67,155.27,81.49,0
45,2024-03,291.67,254.63,88.28,0
45,2024-04,291.67,161.42,79.39,0
45,2024-05,291.67,116.4,112.31,80
45,2024-06,291.67,60.66,42.17,160
45,2024-07,291.67,115.32,158,0
45,2024-08,291.67,100.65,87.28,0
45,2024-09,291.67,115.51,106.37,80
45,2024-10,291.67,146.72,68.94,80
45,2024-11,291.67,163.07,83.44,0
45,2024-12,291.67,177.18,73.22,0
46,2023-01,416.67,39.74,26.34,0
46,2023-02,416.67,22.08,17.84,0
46,2023-03,416.67,0,0,0
46,2023-04,416.67,0,0,0
46,2023-05,416.67,45.53,32.48,0
46,2023-06,416.67,38.65,24.04,0
46,2023-07,416.67,0,0,80
46,2023-08,416.67,43.19,28.51,0
46,2023-09,416.67,0,0,80
46,2023-10,416.67,0,0,0
46,2023-11,416.67,0,0,80
46,2023-12,416.67,0,0,0
46,2024-01,416.67,55.3,29.29,80
46,2024-02,416.67,28.4,17.91,0
46,2024-03,416.67,20.63,24,0
46,2024-04,416.67,47.9,31.07,0
46,2024-05,416.67,45.55,18.53,160
46,2024-06,416.67,22.9,32.58,80
46,2024-07,416.67,0,0,80
46,2024-08,416.67,0,0,0
46,2024-09,416.67,24.19,21.7,0
46,2024-10,416.67,26.06,34.96,0
46,2024-11,416.67,0,0,0
46,2024-12,416.67,35.61,29.46,160
47,2023-01,291.67,0,0,0
47,2023-02,291.67,56.79,17.37,80
47,2023-03,291.67,36.61,19.23,80
47,2023-04,291.67,0,0,80
47,2023-05,291.67,35.55,15.93,0
47,2023-06,291.67,28.62,18.01,80
47,2023-07,291.67,38.48,37.58,0
47,2023-08,291.67,32.12,30.96,160
47,2023-09,291.67,38.11,35.89,80
47,2023-10,291.67,34.58,36.09,80
47,2023-11,291.67,40.36,16.56,0
47,2023-12,291.67,54.71,25.8,0
47,2024-01,291.67,0,0,0
47,2024-02,291.67,34.01,17.08,80
47,2024-03,291.67,48.13,15.54,0
47,2024-04,291.67,0,0,80
47,2024-05,291.67,55.55,27.1,0
47,2024-06,291.67,57.34,33.09,0
47,2024-07,291.67,0,0,0
47,2024-08,291.67,27.73,38.77,0
47,2024-09,291.67,0,0,80
47,2024-10,291.67,49.79,19.21,0
47,2024-11,291.67,46.59,17.63,80
47,2024-12,291.67,36.71,16.83,80
48,2023-01,416.67,479.79,155.07,80
48,2023-02,416.67,469.89,228.11,80
48,2023-03,416.67,170.17,217.27,0
48,2023-04,416.67,343.97,265.98,160
48,2023-05,416.67,179.23,303.19,80
48,2023-06,416.67,564.88,202.34,160
48,2023-07,416.67,579.11,163.42,80
48,2023-08,416.67,232.25,232.83,80
48,2023-09,416.67,337.09,394.13,80
48,2023-10,416.67,550.07,355.69,160
48,2023-11,416.67,377.73,182.64,80
48,2023-12,416.67,497.68,180.79,0
48,2024-01,416.67,368.18,140.31,0
48,2024-02,416.67,241.02,261.86,80
48,2024-03,416.67,291.96,334.33,160
48,2024-04,416.67,184.66,223.12,80
48,2024-05,416.67,336.99,170.3,160
48,2024-06,416.67,278.01,136.65,80
48,2024-07,416.67,184.17,243.57,160
48,2024-08,416.67,225.41,254.15,80
48,2024-09,416.67,509,219.51,80
48,2024-10,416.67,393.69,165.9,80
48,2024-11,416.67,261.66,174.04,80
48,2024-12,416.67,537.34,228.36,80
49,2023-01,291.67,115.9,43.4,0
49,2023-02,291.67,171.32,107.67,80
49,2023-03,291.67,105.91,62.38,80
49,2023-04,291.67,200.6,122.2,0
49,2023-05,291.67,218.5,135.31,0
49,2023-06,291.67,97.98,86.85,0
49,2023-07,291.67,242.94,150.47,0
49,2023-08,291.67,106.64,78.28,80
49,2023-09,291.67,144.36,172.56,0
49,2023-10,291.67,160.93,47.7,0
49,2023-11,291.67,226.42,145.45,80
49,2023-12,291.67,164.89,47.28,80
49,2024-01,291.67,215.25,132.72,0
49,2024-02,291.67,180.37,107.17,0
49,2024-03,291.67,119.88,31.24,0
49,2024-04,291.67,217.34,83.26,0
49,2024-05,291.67,92.07,85.04,80
49,2024-06,291.67,145.75,91.76,0
49,2024-07,291.67,92.23,82.11,80
49,2024-08,291.67,59.25,67.18,80
49,2024-09,291.67,173.7,60.85,0
49,2024-10,291.67,126.48,45.12,0
49,2024-11,291.67,164.7,97.98,80
49,2024-12,291.67,211,71.67,80
50,2023-01,183.33,80.94,67.85,0
50,2023-02,183.33,265.12,82.5,0
50,2023-03,183.33,110.54,77.1,0
50,2023-04,183.33,150.02,93.97,80
50,2023-05,183.33,103.24,52.7,0
50,2023-06,183.33,196.58,123.79,80
50,2023-07,183.33,227.32,118.16,0
50,2023-08,183.33,56.98,56.01,0
50,2023-09,183.33,124.42,115.24,0
50,2023-10,183.33,176.87,65.71,0
50,2023-11,183.33,55.97,48.56,0
50,2023-12,183.33,122.94,93.89,0
50,2024-01,183.33,107.47,140.78,0
50,2024-02,183.33,150.1,141.78,0
50,2024-03,183.33,182.3,93.8,80
50,2024-04,183.33,181.42,159.71,0
50,2024-05,183.33,223.16,86.77,80
50,2024-06,183.33,110.33,149.22,0
50,2024-07,183.33,98.47,58.37,0
50,2024-08,183.33,129.96,83.2,0
50,2024-09,183.33,75.35,47.34,0
50,2024-10,183.33,114.57,191.58,80
50,2024-11,183.33,169.13,175.96,0
50,2024-12,183.33,85.71,60.37,0
51,2023-01,416.67,138.65,62.49,0
51,2023-02,416.67,164.73,100.09,0
51,2023-03,416.67,68.73,104.26,0
51,2023-04,416.67,94.07,81.17,0
51,2023-05,416.67,157.06,67.1,80
51,2023-06,416.67,87.26,75.48,0
51,2023-07,416.67,125.41,94.61,80
51,2023-08,416.67,187.73,102.28,0
51,2023-09,416.67,70.72,77.83,80
51,2023-10,416.67,221.89,148.89,0
51,2023-11,416.67,70.76,70.3,0
51,2023-12,416.67,77.93,30.21,0
51,2024-01,416.67,105.76,116.32,80
51,2024-02,416.67,75.35,37.14,0
51,2024-03,416.67,163.42,80.78,0
51,2024-04,416.67,99.81,79.99,80
51,2024-05,416.67,64.34,34.32,0
51,2024-06,416.67,108.41,151.52,160
51,2024-07,416.67,52.78,38.2,0
51,2024-08,416.67,169.57,112.01,160
51,2024-09,416.67,49.03,73.5,80
51,2024-10,416.67,156.81,56.77,0
51,2024-11,416.67,44.38,47.75,0
51,2024-12,416.67,123.91,100,0
52,2023-01,183.33,126.07,106.94,80
52,2023-02,183.33,142.6,64.48,0
52,2023-03,183.33,119.61,140.85,160
52,2023-04,183.33,69.22,56.77,0
52,2023-05,183.33,185.26,116.71,80
52,2023-06,183.33,88.72,126.65,0
52,2023-07,183.33,147.11,191.56,0
52,2023-08,183.33,104.01,76.61,0
52,2023-09,183.33,157.33,59.79,160
52,2023-10,183.33,94.79,108.97,0
52,2023-11,183.33,224.66,75.65,0
52,2023-12,183.33,126.21,118.56,0
52,2024-01,183.33,70.25,113.21,0
52,2024-02,183.33,161.2,100.13,80
52,2024-03,183.33,281.68,172.66,0
52,2024-04,183.33,98.84,79.6,0
52,2024-05,183.33,225.44,155.78,0
52,2024-06,183.33,145.82,68.62,0
52,2024-07,183.33,120.37,51.22,0
52,2024-08,183.33,62.79,53.91,0
52,2024-09,183.33,91.87,102.54,0
52,2024-10,183.33,108.36,30.24,0
52,2024-11,183.33,77.93,83.25,0
52,2024-12,183.33,106.79,67.79,0
53,2023-01,183.33,131.21,102.18,80
53,2023-02,183.33,180.62,136.28,80
53,2023-03,183.33,260.38,181.44,0
53,2023-04,183.33,66.99,114.53,80
53,2023-05,183.33,70.35,75.54,0
53,2023-06,183.33,273.2,96.52,0
53,2023-07,183.33,107.91,125.38,0
53,2023-08,183.33,272.38,156.76,0
53,2023-09,183.33,231.62,107.52,0
53,2023-10,183.33,150.86,67.92,0
53,2023-11,183.33,43.76,58.32,80
53,2023-12,183.33,96.87,78.67,80
53,2024-01,183.33,189.35,75.89,80
53,2024-02,183.33,182.73,111.6,80
53,2024-03,183.33,107.97,116.53,80
53,2024-04,183.33,190.61,150.28,80
53,2024-05,183.33,55.91,60.08,80
53,2024-06,183.33,95.1,57.56,80
53,2024-07,183.33,64.66,59.56,80
53,2024-08,183.33,165.14,134.07,80
53,2024-09,183.33,52.59,31.55,0
53,2024-10,183.33,238.78,94.95,80
53,2024-11,183.33,282.32,118.2,0
53,2024-12,183.33,142.72,96.87,0
54,2023-01,416.67,100.05,105.16,0
54,2023-02,416.67,133.35,150.83,0
54,2023-03,416.67,118.62,67.85,0
54,2023-04,416.67,198.4,90.97,80
54,2023-05,416.67,158.93,64.01,80
54,2023-06,416.67,61.13,105.66,0
54,2023-07,416.67,189.15,179.51,0
54,2023-08,416.67,163.56,64.95,160
54,2023-09,416.67,52.05,76.63,0
54,2023-10,416.67,103.62,36.77,80
54,2023-11,416.67,228.78,108.38,80
54,2023-12,416.67,114.61,86.69,0
54,2024-01,416.67,122.43,95.78,80
54,2024-02,416.67,100.54,74.11,0
54,2024-03,416.67,103.81,77.43,0
54,2024-04,416.67,261.12,82.28,160
54,2024-05,416.67,198.13,93.56,0
54,2024-06,416.67,159.54,79.12,0
54,2024-07,416.67,64.79,34.29,80
54,2024-08,416.67,190.46,80.4,0
54,2024-09,416.67,65.24,62.75,0
54,2024-10,416.67,119.86,79.81,160
54,2024-11,416.67,63.38,63.36,0
54,2024-12,416.67,142.41,88.14,160
55,2023-01,416.67,104.35,33.29,0
55,2023-02,416.67,152.75,81.89,80
55,2023-03,416.67,117.84,50.28,80
55,2023-04,416.67,100.19,75.58,0
55,2023-05,416.67,197.29,167.32,80
55,2023-06,416.67,98.9,68.71,0
55,2023-07,416.67,122.37,153.36,0
55,2023-08,416.67,160.91,67.71,0
55,2023-09,416.67,292.47,186.28,80
55,2023-10,416.67,163.69,166.37,0
55,2023-11,416.67,72.87,61.46,0
55,2023-12,416.67,179.87,73.2,0
55,2024-01,416.67,117.96,111.51,0
55,2024-02,416.67,96.15,156.19,80
55,2024-03,416.67,120.17,62.52,80
55,2024-04,416.67,197.1,134.75,0
55,2024-05,416.67,160.31,120.51,0
55,2024-06,416.67,201.21,140.98,0
55,2024-07,416.67,202.59,153.24,0
55,2024-08,416.67,165,51.21,80
55,2024-09,416.67,60.22,50.33,80
55,2024-10,416.67,224.41,147.22,0
55,2024-11,416.67,88.93,58.29,0
55,2024-12,416.67,83.89,78.67,0
56,2023-01,416.67,294.41,182.42,0
56,2023-02,416.67,212.32,84.14,0
56,2023-03,416.67,134.17,107.34,0
56,2023-04,416.67,200.59,156.81,80
56,2023-05,416.67,123.83,66.34,80
56,2023-06,416.67,124.24,57.68,0
56,2023-07,416.67,153.06,187.99,80
56,2023-08,416.67,177.86,118.73,0
56,2023-09,416.67,55.23,63.5,0
56,2023-10,416.67,46.37,32.43,0
56,2023-11,416.67,164.14,195.49,0
56,2023-12,416.67,68.61,94.49,0
56,2024-01,416.67,88.48,58.52,0
56,2024-02,416.67,123.3,106.86,0
56,2024-03,416.67,115.87,72.12,0
56,2024-04,416.67,45.14,62.14,160
56,2024-05,416.67,118.5,72.31,160
56,2024-06,416.67,95.15,73.02,80
56,2024-07,416.67,106.64,44.88,0
56,2024-08,416.67,188.37,171.34,0
56,2024-09,416.67,238.3,63.93,0
56,2024-10,416.67,164.12,62.44,0
56,2024-11,416.67,68.16,59.53,0
