MemberID,PlayDate,Course,HolesPlayed,Score,TeeTime
17,27/07/2023,West Course,18,72,Afternoon
17,05/07/2023,East Course,9,94,Afternoon
17,25/10/2023,East Course,18,85,Morning
17,08/11/2024,West Course,18,75,Morning
17,25/08/2024,East Course,9,102,Morning
17,08/07/2024,East Course,18,78,Afternoon
17,27/03/2024,East Course,9,76,Afternoon
17,02/05/2023,West Course,18,99,Morning
17,29/05/2024,West Course,9,88,Morning
17,20/04/2023,East Course,9,84,Morning
17,28/11/2023,East Course,9,100,Afternoon
17,23/05/2024,East Course,9,99,Afternoon
17,20/05/2023,East Course,18,96,Morning
17,22/07/2023,West Course,9,88,Morning
17,07/03/2023,West Course,9,73,Morning
17,13/11/2023,West Course,9,105,Afternoon
17,09/07/2023,East Course,18,83,Afternoon
17,16/02/2024,West Course,18,94,Morning
17,12/12/2023,West Course,18,76,Morning
17,21/01/2024,West Course,18,85,Afternoon
17,13/01/2024,East Course,18,95,Morning
17,15/11/2024,East Course,9,79,Afternoon
17,07/10/2024,East Course,9,102,Afternoon
17,07/05/2024,West Course,9,72,Morning
17,23/10/2023,East Course,9,70,Morning
17,31/08/2023,East Course,18,103,Morning
18,23/11/2023,East Course,18,91,Afternoon
18,09/01/2024,West Course,9,104,Morning
18,28/10/2023,East Course,18,89,Afternoon
18,07/01/2024,West Course,9,93,Morning
18,24/08/2023,East Course,9,100,Morning
18,06/02/2024,West Course,18,104,Morning
18,15/10/2023,West Course,18,101,Morning
18,07/03/2023,West Course,18,71,Afternoon
18,13/04/2023,East Course,18,95,Afternoon
18,12/07/2023,East Course,9,98,Afternoon
18,08/06/2023,East Course,18,86,Morning
18,29/06/2023,West Course,9,96,Morning
18,14/03/2024,West Course,9,101,Morning
18,13/04/2024,West Course,9,92,Afternoon
18,29/11/2024,West Course,18,74,Afternoon
18,12/04/2023,West Course,18,71,Morning
18,16/09/2024,East Course,18,95,Morning
18,29/05/2024,East Course,9,99,Afternoon
18,15/10/2024,West Course,18,81,Afternoon
18,13/01/2024,East Course,18,104,Afternoon
18,12/04/2023,West Course,18,86,Morning
18,24/03/2024,West Course,18,103,Afternoon
18,04/10/2024,West Course,9,95,Afternoon
18,13/08/2024,East Course,9,75,Afternoon
18,25/08/2024,East Course,9,80,Morning
18,28/10/2023,East Course,9,98,Afternoon
18,29/09/2024,East Course,18,93,Morning
18,13/09/2024,West Course,9,84,Morning
18,21/04/2024,West Course,18,73,Morning
18,24/01/2024,East Course,18,100,Morning
18,31/05/2023,East Course,9,86,Morning
18,24/02/2024,East Course,18,97,Afternoon
18,21/02/2023,East Course,18,78,Afternoon
18,01/09/2024,East Course,18,87,Afternoon
18,21/07/2024,East Course,9,81,Afternoon
19,23/05/2023,East Course,9,100,Morning
19,04/09/2024,East Course,18,85,Afternoon
19,26/01/2023,East Course,18,98,Afternoon
19,03/10/2024,East Course,9,95,Morning
19,24/06/2024,West Course,9,91,Morning
19,21/02/2024,East Course,18,84,Morning
19,19/02/2024,East Course,18,97,Morning
19,18/07/2024,East Course,9,77,Morning
19,21/03/2023,West Course,9,90,Morning
19,26/12/2023,West Course,9,79,Afternoon
19,06/01/2024,East Course,9,97,Afternoon
19,23/10/2024,West Course,9,90,Morning
19,29/02/2024,West Course,18,77,Afternoon
19,29/09/2024,East Course,18,91,Afternoon
19,01/11/2023,West Course,18,101,Afternoon
19,19/08/2024,West Course,18,87,Afternoon
19,25/05/2024,East Course,18,93,Morning
19,01/10/2024,West Course,18,101,Morning
19,29/10/2023,East Course,18,75,Morning
19,26/02/2024,East Course,9,87,Afternoon
19,15/02/2024,East Course,9,94,Morning
19,24/01/2024,West Course,9,72,Morning
19,28/05/2023,East Course,9,77,Morning
19,26/05/2024,West Course,9,81,Afternoon
19,17/05/2024,West Course,18,72,Afternoon
19,19/01/2024,West Course,9,77,Morning
19,19/06/2024,East Course,9,82,Morning
19,29/08/2023,East Course,9,74,Afternoon
19,12/08/2024,East Course,18,103,Morning
19,19/06/2024,West Course,9,97,Afternoon
19,09/06/2023,East Course,18,73,Afternoon
19,26/01/2023,West Course,9,85,Afternoon
19,30/09/2023,East Course,18,88,Afternoon
19,06/04/2023,West Course,9,83,Morning
19,25/03/2023,East Course,18,76,Morning
19,11/11/2024,East Course,18,79,Morning
20,12/02/2024,East Course,18,89,Afternoon
20,26/01/2024,East Course,9,105,Afternoon
20,01/02/2023,East Course,9,91,Afternoon
20,15/01/2024,West Course,18,79,Afternoon
20,06/12/2023,East Course,9,103,Morning
20,11/05/2023,West Course,18,95,Morning
20,08/05/2024,West Course,9,80,Afternoon
20,01/09/2024,West Course,18,86,Morning
20,20/11/2024,West Course,18,83,Morning
20,22/06/2023,West Course,9,72,Morning
20,20/08/2024,West Course,18,75,Morning
20,21/11/2023,West Course,18,88,Afternoon
20,16/02/2024,West Course,18,77,Afternoon
20,18/01/2024,East Course,9,87,Afternoon
20,22/09/2023,West Course,9,105,Afternoon
20,30/12/2023,East Course,18,75,Afternoon
20,10/07/2024,East Course,9,102,Morning
20,19/02/2023,West Course,9,105,Morning
20,07/01/2024,East Course,18,93,Morning
20,25/09/2023,East Course,9,86,Afternoon
20,12/11/2023,West Course,9,105,Afternoon
20,23/11/2024,East Course,18,74,Afternoon
20,22/04/2024,East Course,18,71,Morning
20,31/07/2024,West Course,9,85,Morning
20,23/08/2023,West Course,9,97,Afternoon
20,07/01/2024,West Course,9,73,Morning
20,18/08/2023,West Course,18,75,Afternoon
20,25/07/2023,West Course,18,101,Afternoon
20,26/04/2024,East Course,18,103,Morning
20,11/04/2024,West Course,9,95,Morning
20,24/08/2024,East Course,18,73,Morning
20,23/07/2023,West Course,9,99,Afternoon
20,13/10/2024,West Course,18,103,Afternoon
20,26/05/2024,East Course,9,105,Afternoon
20,02/02/2024,East Course,18,81,Afternoon
20,22/10/2023,West Course,9,93,Afternoon
20,21/06/2023,East Course,9,93,Morning
20,30/05/2024,West Course,9,84,Afternoon
20,25/08/2024,West Course,18,94,Morning
20,29/03/2024,West Course,18,98,Afternoon
20,24/06/2024,East Course,9,86,Afternoon
21,30/05/2023,East Course,9,72,Afternoon
21,13/01/2024,East Course,9,78,Afternoon
21,14/03/2024,East Course,18,101,Morning
21,12/01/2024,West Course,9,75,Morning
21,09/11/2024,East Course,18,91,Morning
21,15/07/2024,East Course,18,70,Afternoon
21,01/04/2024,West Course,9,82,Morning
21,27/12/2023,West Course,9,80,Afternoon
21,24/01/2023,East Course,9,79,Morning
21,13/05/2024,West Course,18,71,Morning
21,28/03/2024,West Course,18,97,Afternoon
21,23/07/2024,East Course,18,105,Morning
21,11/03/2024,East Course,18,98,Morning
21,18/02/2023,East Course,18,104,Afternoon
21,20/09/2024,East Course,9,94,Afternoon
21,27/05/2024,West Course,18,77,Afternoon
21,05/05/2024,East Course,18,94,Afternoon
21,01/01/2023,East Course,18,85,Morning
21,11/01/2023,West Course,18,76,Afternoon
21,24/07/2024,East Course,18,86,Afternoon
21,23/07/2023,East Course,9,86,Morning
21,22/01/2024,East Course,9,83,Afternoon
21,21/03/2024,East Course,9,99,Morning
21,10/07/2024,West Course,9,78,Morning
21,01/06/2024,West Course,18,78,Afternoon
21,23/03/2024,East Course,9,95,Morning
21,10/02/2024,East Course,18,95,Afternoon
21,11/03/2023,West Course,18,77,Afternoon
21,16/01/2023,East Course,18,94,Morning
21,03/12/2023,East Course,18,84,Morning
21,04/05/2024,West Course,9,99,Afternoon
21,12/04/2023,West Course,18,80,Morning
21,22/07/2023,East Course,9,82,Afternoon
21,27/02/2023,West Course,9,82,Afternoon
21,06/06/2023,West Course,18,100,Morning
21,16/10/2023,East Course,18,98,Morning
21,11/07/2024,West Course,18,105,Morning
21,06/06/2024,East Course,18,70,Morning
21,30/05/2023,West Course,9,71,Morning
21,27/08/2024,West Course,9,80,Afternoon
21,16/01/2024,East Course,9,72,Afternoon
21,10/11/2023,West Course,9,79,Afternoon
22,07/02/2024,West Course,18,105,Afternoon
22,11/01/2023,West Course,18,93,Morning
22,24/02/2023,West Course,18,100,Afternoon
22,10/11/2023,East Course,18,101,Morning
22,25/04/2024,West Course,18,96,Morning
22,19/08/2023,West Course,9,96,Morning
22,04/11/2024,West Course,18,93,Afternoon
22,21/04/2024,West Course,18,82,Morning
22,29/10/2024,West Course,18,100,Afternoon
22,21/10/2024,West Course,18,79,Morning
22,10/05/2023,West Course,18,85,Morning
22,08/11/2023,East Course,18,86,Morning
22,11/06/2023,West Course,18,86,Morning
22,13/03/2024,West Course,18,71,Afternoon
22,13/10/2024,West Course,9,86,Afternoon
22,28/03/2024,East Course,18,89,Morning
22,08/05/2024,East Course,18,101,Afternoon
22,03/08/2023,East Course,18,83,Afternoon
22,04/02/2024,West Course,9,95,Afternoon
22,22/11/2023,East Course,18,88,Morning
22,13/02/2023,West Course,9,99,Afternoon
22,29/04/2024,East Course,18,95,Morning
22,11/02/2024,West Course,9,85,Afternoon
22,03/01/2024,West Course,18,92,Afternoon
22,05/08/2023,West Course,9,78,Morning
22,15/01/2024,East Course,18,103,Afternoon
22,02/01/2023,East Course,9,98,Afternoon
22,11/11/2023,West Course,9,97,Afternoon
22,26/11/2024,East Course,9,101,Morning
22,21/02/2024,East Course,9,71,Afternoon
23,06/01/2024,West Course,18,76,Morning
23,11/12/2023,West Course,18,77,Morning
23,20/07/2024,East Course,9,91,Afternoon
23,14/10/2023,West Course,9,90,Morning
23,20/08/2023,East Course,9,104,Afternoon
23,26/10/2024,East Course,18,92,Morning
23,22/05/2024,West Course,9,79,Morning
23,07/09/2023,East Course,18,87,Afternoon
23,18/05/2024,West Course,9,82,Afternoon
23,20/01/2023,East Course,9,104,Afternoon
23,28/02/2023,West Course,18,96,Afternoon
23,18/11/2023,East Course,18,91,Afternoon
23,30/06/2023,East Course,18,93,Afternoon
23,01/01/2023,West Course,9,88,Morning
23,19/11/2024,West Course,18,92,Morning
23,13/11/2024,West Course,9,101,Morning
23,25/10/2023,West Course,9,96,Morning
23,02/07/2024,East Course,9,73,Afternoon
23,23/11/2023,East Course,18,79,Morning
23,05/09/2024,East Course,9,94,Afternoon
23,30/04/2023,East Course,9,97,Morning
23,01/11/2023,West Course,9,88,Afternoon
23,16/03/2024,West Course,18,82,Morning
23,17/11/2024,East Course,18,93,Morning
23,10/11/2023,East Course,9,82,Morning
24,29/09/2024,West Course,18,95,Morning
24,14/07/2024,West Course,18,72,Afternoon
24,18/08/2023,East Course,9,91,Afternoon
24,10/09/2024,East Course,18,103,Afternoon
24,27/06/2024,West Course,9,99,Morning
24,17/02/2023,East Course,9,105,Afternoon
24,25/05/2023,East Course,18,76,Morning
24,10/10/2023,East Course,18,80,Morning
24,01/03/2024,West Course,18,75,Afternoon
24,02/02/2024,East Course,9,93,Morning
24,20/12/2023,West Course,18,96,Afternoon
24,05/11/2023,West Course,18,104,Afternoon
24,05/07/2024,West Course,18,97,Morning
24,04/04/2024,East Course,9,74,Afternoon
24,13/09/2023,West Course,9,78,Afternoon
24,04/08/2023,West Course,18,93,Morning
24,14/03/2023,East Course,18,103,Morning
24,08/06/2023,West Course,18,77,Afternoon
24,13/06/2024,East Course,18,100,Morning
24,17/08/2024,East Course,9,78,Morning
24,15/10/2024,East Course,18,78,Afternoon
24,26/03/2024,East Course,9,70,Afternoon
24,02/11/2023,West Course,9,85,Morning
24,05/03/2024,West Course,9,72,Morning
24,27/12/2023,West Course,9,90,Morning
24,14/08/2023,East Course,18,82,Morning
24,04/07/2024,West Course,9,95,Afternoon
24,16/01/2024,East Course,9,75,Morning
24,06/08/2023,East Course,9,85,Morning
24,24/08/2023,East Course,18,105,Afternoon
24,08/11/2024,West Course,18,76,Morning
24,16/06/2024,East Course,18,98,Afternoon
24,28/09/2023,West Course,18,92,Morning
24,27/01/2023,East Course,9,101,Morning
24,16/08/2024,East Course,18,90,Afternoon
24,28/10/2023,East Course,18,71,Morning
24,16/07/2023,West Course,18,83,Morning
24,25/12/2023,West Course,18,81,Morning
25,14/01/2024,West Course,18,101,Afternoon
25,19/06/2024,East Course,18,98,Afternoon
25,16/05/2023,West Course,9,98,Morning
25,19/08/2024,East Course,9,91,Morning
25,10/11/2023,West Course,18,103,Afternoon
25,17/11/2023,East Course,18,92,Morning
25,04/04/2023,East Course,18,97,Morning
25,28/04/2023,West Course,18,82,Morning
25,28/11/2023,East Course,9,96,Morning
25,25/07/2023,East Course,18,80,Afternoon
25,19/03/2024,East Course,9,78,Afternoon
25,10/06/2023,East Course,18,73,Afternoon
25,04/03/2023,East Course,9,78,Afternoon
25,02/02/2023,West Course,18,83,Morning
25,10/09/2024,East Course,9,71,Afternoon
25,22/03/2024,East Course,9,87,Morning
25,25/04/2023,East Course,9,88,Afternoon
25,16/10/2024,East Course,18,98,Morning
25,02/09/2024,West Course,9,88,Afternoon
25,19/01/2023,West Course,9,90,Morning
25,22/09/2023,East Course,18,86,Afternoon
25,30/07/2024,East Course,9,76,Afternoon
25,15/09/2024,East Course,18,100,Afternoon
25,24/06/2023,West Course,9,86,Afternoon
25,23/05/2023,East Course,18,90,Morning
25,09/12/2023,West Course,9,86,Morning
25,16/10/2024,East Course,18,100,Morning
25,14/08/2024,East Course,9,89,Afternoon
25,02/05/2024,West Course,18,96,Morning
25,27/02/2023,West Course,18,82,Afternoon
25,21/08/2024,West Course,9,82,Afternoon
25,19/12/2023,East Course,18,83,Morning
25,25/04/2023,East Course,18,79,Afternoon
25,31/01/2023,West Course,18,96,Morning
25,21/08/2024,East Course,9,84,Afternoon
25,06/04/2024,West Course,18,101,Morning
25,01/11/2023,West Course,9,90,Morning
25,10/10/2024,East Course,18,78,Afternoon
25,19/01/2024,East Course,9,84,Morning
25,29/06/2024,West Course,18,85,Morning
25,20/11/2023,East Course,9,88,Morning
25,12/05/2024,East Course,9,71,Afternoon
25,30/01/2024,West Course,9,84,Afternoon
25,03/06/2024,West Course,9,98,Morning
25,05/06/2023,West Course,9,80,Morning
25,14/07/2024,East Course,9,100,Afternoon
25,24/04/2023,West Course,18,99,Morning
26,10/06/2024,East Course,18,93,Morning
26,10/04/2024,West Course,9,82,Afternoon
26,30/01/2024,East Course,9,75,Morning
26,10/11/2024,East Course,18,100,Morning
26,20/05/2024,East Course,9,75,Afternoon
26,17/10/2023,East Course,18,104,Afternoon
26,20/06/2023,East Course,9,91,Afternoon
26,17/08/2024,East Course,18,95,Afternoon
26,26/07/2024,West Course,18,99,Afternoon
26,19/11/2024,East Course,18,88,Morning
26,21/05/2023,West Course,9,82,Morning
26,12/06/2024,East Course,9,103,Morning
26,02/04/2023,West Course,9,93,Morning
26,14/06/2024,East Course,9,78,Afternoon
26,23/06/2023,East Course,9,92,Afternoon
26,11/11/2024,East Course,9,99,Afternoon
26,29/11/2023,East Course,9,74,Morning
26,20/11/2024,West Course,18,89,Afternoon
26,21/01/2024,East Course,9,100,Afternoon
26,30/05/2023,West Course,18,75,Morning
26,10/07/2024,East Course,18,103,Morning
26,23/01/2023,East Course,18,92,Morning
26,15/04/2023,East Course,18,101,Afternoon
26,06/03/2023,West Course,9,71,Morning
26,04/02/2023,West Course,18,85,Afternoon
26,11/03/2023,West Course,9,93,Morning
26,26/05/2023,East Course,18,85,Morning
26,28/12/2023,East Course,9,81,Morning
26,08/04/2023,West Course,9,95,Afternoon
26,01/09/2023,West Course,18,71,Morning
26,23/09/2023,West Course,18,78,Morning
26,28/03/2024,East Course,9,72,Afternoon
26,06/05/2023,West Course,9,104,Morning
26,02/07/2024,West Course,18,87,Morning
26,02/11/2023,West Course,18,94,Afternoon
26,22/04/2024,East Course,9,104,Morning
27,21/04/2023,West Course,18,99,Afternoon
27,20/09/2024,West Course,9,71,Afternoon
27,23/10/2023,West Course,9,91,Afternoon
27,25/08/2024,West Course,18,73,Morning
27,18/01/2023,East Course,9,93,Morning
27,11/04/2023,West Course,18,80,Morning
27,04/01/2024,West Course,18,73,Morning
27,23/10/2023,West Course,18,101,Morning
27,28/06/2024,West Course,9,96,Afternoon
27,25/08/2023,West Course,9,99,Afternoon
27,28/10/2023,West Course,18,93,Morning
27,19/06/2024,West Course,9,96,Morning
27,04/01/2023,East Course,9,88,Afternoon
27,02/08/2023,West Course,9,100,Morning
27,11/10/2024,East Course,9,92,Morning
27,26/07/2023,West Course,9,101,Afternoon
27,10/10/2023,West Course,18,70,Morning
27,06/03/2023,East Course,18,82,Morning
27,11/07/2023,East Course,9,74,Afternoon
27,01/12/2023,West Course,18,73,Morning
27,09/07/2023,East Course,9,73,Afternoon
27,05/09/2023,West Course,9,70,Morning
27,15/01/2023,West Course,18,74,Morning
27,05/01/2024,East Course,18,87,Morning
27,08/10/2024,East Course,18,104,Morning
27,20/07/2024,East Course,9,82,Morning
27,14/08/2023,West Course,9,103,Afternoon
27,01/10/2023,East Course,9,99,Afternoon
27,13/11/2023,East Course,9,84,Afternoon
27,29/06/2023,East Course,9,102,Afternoon
27,08/02/2024,East Course,18,91,Afternoon
27,27/11/2023,East Course,9,89,Morning
28,11/04/2024,West Course,9,80,Morning
28,24/05/2024,East Course,18,79,Morning
28,10/04/2024,East Course,18,80,Afternoon
28,30/08/2024,East Course,9,96,Morning
28,17/05/2023,West Course,18,96,Afternoon
28,11/01/2023,West Course,18,93,Morning
28,19/12/2023,West Course,18,76,Afternoon
28,02/03/2023,East Course,18,89,Afternoon
28,01/03/2023,East Course,18,89,Afternoon
28,23/05/2023,East Course,9,84,Afternoon
28,17/11/2024,West Course,18,87,Afternoon
28,07/04/2023,West Course,9,83,Morning
28,01/03/2023,West Course,9,71,Morning
28,13/02/2024,East Course,9,103,Morning
28,23/05/2023,East Course,9,105,Afternoon
28,08/09/2024,East Course,9,104,Morning
28,30/06/2024,West Course,9,98,Morning
28,05/09/2024,West Course,18,84,Afternoon
28,14/08/2024,West Course,9,101,Afternoon
28,10/10/2023,West Course,18,75,Morning
28,09/09/2023,West Course,18,73,Morning
28,15/06/2023,East Course,18,99,Morning
28,17/01/2024,West Course,9,104,Afternoon
28,12/07/2024,East Course,18,95,Morning
28,22/06/2023,West Course,9,93,Morning
28,19/10/2023,East Course,9,74,Morning
28,25/06/2023,East Course,9,73,Morning
28,10/10/2024,West Course,9,86,Afternoon
28,28/11/2023,East Course,9,105,Afternoon
28,01/07/2023,West Course,18,73,Morning
28,16/08/2024,East Course,18,83,Morning
28,10/05/2023,East Course,9,102,Morning
28,13/04/2024,East Course,18,71,Morning
28,27/08/2023,East Course,9,90,Morning
28,19/07/2023,East Course,9,76,Afternoon
28,02/09/2024,West Course,18,104,Morning
28,12/09/2024,West Course,9,91,Morning
28,24/08/2023,East Course,9,102,Afternoon
28,12/02/2024,East Course,9,70,Afternoon
28,02/12/2023,East Course,9,75,Morning
28,16/08/2023,East Course,18,94,Morning
28,01/03/2024,West Course,9,72,Afternoon
28,06/06/2024,West Course,18,97,Afternoon
28,03/06/2023,East Course,9,100,Afternoon
28,29/08/2024,East Course,9,73,Morning
29,02/10/2023,East Course,18,105,Afternoon
29,26/05/2024,East Course,18,79,Morning
29,15/07/2023,West Course,9,83,Afternoon
29,23/03/2024,East Course,9,82,Morning
29,21/07/2024,East Course,9,86,Afternoon
29,08/11/2023,West Course,18,89,Morning
29,18/12/2023,East Course,9,76,Morning
29,03/10/2024,West Course,9,78,Afternoon
29,05/08/2023,West Course,9,71,Afternoon
29,29/08/2024,East Course,9,77,Morning
29,17/03/2024,East Course,9,70,Afternoon
29,05/02/2024,East Course,18,89,Afternoon
29,02/11/2023,East Course,18,88,Morning
29,30/08/2024,East Course,9,85,Morning
29,09/05/2023,West Course,9,89,Afternoon
29,29/12/2023,West Course,18,105,Morning
29,29/04/2023,East Course,18,79,Afternoon
29,21/03/2023,East Course,18,86,Afternoon
29,14/02/2024,East Course,9,84,Morning
29,08/03/2023,West Course,9,80,Morning
29,22/05/2024,West Course,18,74,Morning
29,10/11/2023,West Course,9,105,Afternoon
29,30/04/2023,East Course,18,100,Afternoon
