MemberID,Month,Status
55,2024-06,Active
55,2024-07,Active
55,2024-08,Active
55,2024-09,Active
55,2024-10,Active
55,2024-11,Active
55,2024-12,Active
56,2023-01,Active
56,2023-02,Active
56,2023-03,Active
56,2023-04,Active
56,2023-05,Active
56,2023-06,Active
56,2023-07,Active
56,2023-08,Active
56,2023-09,Active
56,2023-10,Active
56,2023-11,Active
56,2023-12,Active
56,2024-01,Active
56,2024-02,Active
56,2024-03,Active
56,2024-04,Active
56,2024-05,Active
56,2024-06,Active
56,2024-07,Active
56,2024-08,Active
56,2024-09,Active
56,2024-10,Active
56,2024-11,Active
56,2024-12,Active
57,2023-01,Active
57,2023-02,Active
57,2023-03,Active
57,2023-04,Active
57,2023-05,Active
57,2023-06,Active
57,2023-07,Active
57,2023-08,Active
57,2023-09,Active
57,2023-10,Active
57,2023-11,Active
57,2023-12,Active
57,2024-01,Active
57,2024-02,Active
57,2024-03,Active
57,2024-04,Active
57,2024-05,Active
57,2024-06,Active
57,2024-07,Active
57,2024-08,Active
57,2024-09,Active
57,2024-10,Active
57,2024-11,Active
57,2024-12,Active
58,2023-01,At-Risk
58,2023-02,At-Risk
58,2023-03,At-Risk
58,2023-04,Churned
58,2023-05,At-Risk
58,2023-06,At-Risk
58,2023-07,At-Risk
58,2023-08,At-Risk
58,2023-09,At-Risk
58,2023-10,Churned
58,2023-11,At-Risk
58,2023-12,At-Risk
58,2024-01,At-Risk
58,2024-02,At-Risk
58,2024-03,At-Risk
58,2024-04,At-Risk
58,2024-05,At-Risk
58,2024-06,At-Risk
58,2024-07,Churned
58,2024-08,At-Risk
58,2024-09,Churned
58,2024-10,At-Risk
58,2024-11,At-Risk
58,2024-12,At-Risk
59,2023-01,Active
59,2023-02,Active
59,2023-03,Active
59,2023-04,Active
59,2023-05,Active
59,2023-06,Active
59,2023-07,Active
59,2023-08,Active
59,2023-09,Active
59,2023-10,Active
59,2023-11,Active
59,2023-12,Active
59,2024-01,Active
59,2024-02,Active
59,2024-03,Active
59,2024-04,Active
59,2024-05,Active
59,2024-06,Active
59,2024-07,Active
59,2024-08,Active
59,2024-09,Active
59,2024-10,Active
59,2024-11,Active
59,2024-12,Active
60,2023-01,Active
60,2023-02,Active
60,2023-03,Active
60,2023-04,Active
60,2023-05,Active
60,2023-06,Active
60,2023-07,Active
60,2023-08,Active
60,2023-09,Active
60,2023-10,Active
60,2023-11,Active
60,2023-12,Active
60,2024-01,Active
60,2024-02,Active
60,2024-03,Active
60,2024-04,Active
60,2024-05,Active
60,2024-06,Active
60,2024-07,Active
60,2024-08,Active
60,2024-09,Active
60,2024-10,Active
60,2024-11,Active
60,2024-12,Active
61,2023-01,Active
61,2023-02,Active
61,2023-03,Active
61,2023-04,Active
61,2023-05,Active
61,2023-06,Active
61,2023-07,Active
61,2023-08,Active
61,2023-09,Active
61,2023-10,Active
61,2023-11,Active
61,2023-12,Active
61,2024-01,Active
61,2024-02,Active
61,2024-03,Active
61,2024-04,Active
61,2024-05,Active
61,2024-06,Active
61,2024-07,Active
61,2024-08,Active
61,2024-09,Active
61,2024-10,Active
61,2024-11,Active
61,2024-12,Active
62,2023-01,Active
62,2023-02,Active
62,2023-03,Active
62,2023-04,Active
62,2023-05,Active
62,2023-06,Active
62,2023-07,Active
62,2023-08,Active
62,2023-09,Active
62,2023-10,Active
62,2023-11,Active
62,2023-12,Active
62,2024-01,Active
62,2024-02,Active
62,2024-03,Active
62,2024-04,Active
62,2024-05,Active
62,2024-06,Active
62,2024-07,Active
62,2024-08,Active
62,2024-09,Active
62,2024-10,Active
62,2024-11,Active
62,2024-12,Active
63,2023-01,Active
63,2023-02,Active
63,2023-03,Active
63,2023-04,Active
63,2023-05,Active
63,2023-06,Active
63,2023-07,Active
63,2023-08,Active
63,2023-09,Active
63,2023-10,Active
63,2023-11,Active
63,2023-12,Active
63,2024-01,Active
63,2024-02,Active
63,2024-03,Active
63,2024-04,Active
63,2024-05,Active
63,2024-06,Active
63,2024-07,Active
63,2024-08,Active
63,2024-09,Active
63,2024-10,Active
63,2024-11,Active
63,2024-12,Active
64,2023-01,Active
64,2023-02,Active
64,2023-03,Active
64,2023-04,Active
64,2023-05,Active
64,2023-06,Active
64,2023-07,Active
64,2023-08,Active
64,2023-09,Active
64,2023-10,Active
64,2023-11,Active
64,2023-12,Active
64,2024-01,Active
64,2024-02,Active
64,2024-03,Active
64,2024-04,Active
64,2024-05,Active
64,2024-06,Active
64,2024-07,Active
64,2024-08,Active
64,2024-09,Active
64,2024-10,Active
64,2024-11,Active
64,2024-12,Active
65,2023-01,Active
65,2023-02,Active
65,2023-03,Active
65,2023-04,Active
65,2023-05,Active
65,2023-06,Active
65,2023-07,Active
65,2023-08,Active
65,2023-09,Active
65,2023-10,Active
65,2023-11,Active
65,2023-12,Active
65,2024-01,Active
65,2024-02,Active
65,2024-03,Active
65,2024-04,Active
65,2024-05,Active
65,2024-06,Active
65,2024-07,Active
65,2024-08,Active
65,2024-09,Active
65,2024-10,Active
65,2024-11,Active
65,2024-12,Active
66,2023-01,Active
66,2023-02,Active
66,2023-03,Active
66,2023-04,Active
66,2023-05,Active
66,2023-06,Active
66,2023-07,Active
66,2023-08,Active
66,2023-09,Active
66,2023-10,Active
66,2023-11,Active
66,2023-12,Active
66,2024-01,Active
66,2024-02,Active
66,2024-03,Active
66,2024-04,Active
66,2024-05,Active
66,2024-06,Active
66,2024-07,Active
66,2024-08,Active
66,2024-09,Active
66,2024-10,Active
66,2024-11,Active
66,2024-12,Active
67,2023-01,Active
67,2023-02,Active
67,2023-03,Active
67,2023-04,Active
67,2023-05,Active
67,2023-06,Active
67,2023-07,Active
67,2023-08,Active
67,2023-09,Active
67,2023-10,Active
67,2023-11,Active
67,2023-12,Active
67,2024-01,Active
67,2024-02,Active
67,2024-03,Active
67,2024-04,Active
67,2024-05,Active
67,2024-06,Active
67,2024-07,Active
67,2024-08,Active
67,2024-09,Active
67,2024-10,Active
67,2024-11,Active
67,2024-12,Active
68,2023-01,Active
68,2023-02,Active
68,2023-03,Active
68,2023-04,Active
68,2023-05,Active
68,2023-06,Active
68,2023-07,Active
68,2023-08,Active
68,2023-09,Active
68,2023-10,Active
68,2023-11,Active
68,2023-12,Active
68,2024-01,Active
68,2024-02,Active
68,2024-03,Active
68,2024-04,Active
68,2024-05,Active
68,2024-06,Active
68,2024-07,Active
68,2024-08,Active
68,2024-09,Active
68,2024-10,Active
68,2024-11,Active
68,2024-12,Active
69,2023-01,At-Risk
69,2023-02,At-Risk
69,2023-03,At-Risk
69,2023-04,At-Risk
69,2023-05,At-Risk
69,2023-06,At-Risk
69,2023-07,At-Risk
69,2023-08,At-Risk
69,2023-09,At-Risk
69,2023-10,At-Risk
69,2023-11,At-Risk
69,2023-12,At-Risk
69,2024-01,At-Risk
69,2024-02,At-Risk
69,2024-03,At-Risk
69,2024-04,At-Risk
69,2024-05,At-Risk
69,2024-06,At-Risk
69,2024-07,Churned
69,2024-08,At-Risk
69,2024-09,At-Risk
69,2024-10,At-Risk
69,2024-11,At-Risk
69,2024-12,At-Risk
70,2023-01,Active
70,2023-02,Active
70,2023-03,Active
70,2023-04,Active
70,2023-05,Active
70,2023-06,Active
70,2023-07,Active
70,2023-08,Active
70,2023-09,Active
70,2023-10,Active
70,2023-11,Active
70,2023-12,Active
70,2024-01,Active
70,2024-02,Active
70,2024-03,Active
70,2024-04,Active
70,2024-05,Active
70,2024-06,Active
70,2024-07,Active
70,2024-08,Active
70,2024-09,Active
70,2024-10,Active
70,2024-11,Active
70,2024-12,Active
71,2023-01,Active
71,2023-02,Active
71,2023-03,Active
71,2023-04,Active
71,2023-05,Active
71,2023-06,Active
71,2023-07,Active
71,2023-08,Active
71,2023-09,Active
71,2023-10,Active
71,2023-11,Active
71,2023-12,Active
71,2024-01,Active
71,2024-02,Active
71,2024-03,Active
71,2024-04,Active
71,2024-05,Active
71,2024-06,Active
71,2024-07,Active
71,2024-08,Active
71,2024-09,Active
71,2024-10,Active
71,2024-11,Active
71,2024-12,Active
72,2023-01,Active
72,2023-02,Active
72,2023-03,Active
72,2023-04,Active
72,2023-05,Active
72,2023-06,Active
72,2023-07,Active
72,2023-08,Active
72,2023-09,Active
72,2023-10,Active
72,2023-11,Active
72,2023-12,Active
72,2024-01,Active
72,2024-02,Active
72,2024-03,Active
72,2024-04,Active
72,2024-05,Active
72,2024-06,Active
72,2024-07,Active
72,2024-08,Active
72,2024-09,Active
72,2024-10,Active
72,2024-11,Active
72,2024-12,Active
73,2023-01,Active
73,2023-02,Active
73,2023-03,Active
73,2023-04,Active
73,2023-05,Active
73,2023-06,Active
73,2023-07,Active
73,2023-08,Active
73,2023-09,Active
73,2023-10,Active
73,2023-11,Active
73,2023-12,Active
73,2024-01,Active
73,2024-02,Active
73,2024-03,Active
73,2024-04,Active
73,2024-05,Active
73,2024-06,Active
73,2024-07,Active
73,2024-08,Active
73,2024-09,Active
73,2024-10,Active
73,2024-11,Active
73,2024-12,Active
74,2023-01,At-Risk
74,2023-02,At-Risk
74,2023-03,At-Risk
74,2023-04,At-Risk
74,2023-05,At-Risk
74,2023-06,At-Risk
74,2023-07,At-Risk
74,2023-08,At-Risk
74,2023-09,At-Risk
74,2023-10,Churned
74,2023-11,At-Risk
74,2023-12,At-Risk
74,2024-01,At-Risk
74,2024-02,At-Risk
74,2024-03,At-Risk
74,2024-04,Churned
74,2024-05,At-Risk
74,2024-06,At-Risk
74,2024-07,At-Risk
74,2024-08,At-Risk
74,2024-09,At-Risk
74,2024-10,Churned
74,2024-11,At-Risk
74,2024-12,At-Risk
75,2023-01,Active
75,2023-02,Active
75,2023-03,Active
75,2023-04,Active
75,2023-05,Active
75,2023-06,Active
75,2023-07,Active
75,2023-08,Active
75,2023-09,Active
75,2023-10,Active
75,2023-11,Active
75,2023-12,Active
75,2024-01,Active
75,2024-02,Active
75,2024-03,Active
75,2024-04,Active
75,2024-05,Active
75,2024-06,Active
75,2024-07,Active
75,2024-08,Active
75,2024-09,Active
75,2024-10,Active
75,2024-11,Active
75,2024-12,Active
76,2023-01,At-Risk
76,2023-02,At-Risk
76,2023-03,At-Risk
76,2023-04,At-Risk
76,2023-05,At-Risk
76,2023-06,At-Risk
76,2023-07,Churned
76,2023-08,At-Risk
76,2023-09,At-Risk
76,2023-10,At-Risk
76,2023-11,At-Risk
76,2023-12,At-Risk
76,2024-01,At-Risk
76,2024-02,At-Risk
76,2024-03,At-Risk
76,2024-04,Churned
76,2024-05,At-Risk
76,2024-06,At-Risk
76,2024-07,At-Risk
76,2024-08,At-Risk
76,2024-09,At-Risk
76,2024-10,At-Risk
76,2024-11,At-Risk
76,2024-12,At-Risk
77,2023-01,Active
77,2023-02,Active
77,2023-03,Active
77,2023-04,Active
77,2023-05,Active
77,2023-06,Active
77,2023-07,Active
77,2023-08,Active
77,2023-09,Active
77,2023-10,Active
77,2023-11,Active
77,2023-12,Active
77,2024-01,Active
77,2024-02,Active
77,2024-03,Active
77,2024-04,Active
77,2024-05,Active
77,2024-06,Active
77,2024-07,Active
77,2024-08,Active
77,2024-09,Active
77,2024-10,Active
77,2024-11,Active
77,2024-12,Active
78,2023-01,At-Risk
78,2023-02,At-Risk
78,2023-03,At-Risk
78,2023-04,At-Risk
78,2023-05,At-Risk
78,2023-06,Churned
78,2023-07,At-Risk
78,2023-08,At-Risk
78,2023-09,At-Risk
78,2023-10,At-Risk
78,2023-11,Churned
78,2023-12,Churned
78,2024-01,At-Risk
78,2024-02,At-Risk
78,2024-03,At-Risk
78,2024-04,At-Risk
78,2024-05,At-Risk
78,2024-06,Churned
78,2024-07,At-Risk
78,2024-08,At-Risk
78,2024-09,At-Risk
78,2024-10,At-Risk
78,2024-11,At-Risk
78,2024-12,At-Risk
79,2023-01,At-Risk
79,2023-02,At-Risk
79,2023-03,At-Risk
79,2023-04,At-Risk
79,2023-05,At-Risk
79,2023-06,At-Risk
79,2023-07,Churned
79,2023-08,At-Risk
79,2023-09,At-Risk
79,2023-10,At-Risk
79,2023-11,At-Risk
79,2023-12,At-Risk
79,2024-01,At-Risk
79,2024-02,At-Risk
79,2024-03,At-Risk
79,2024-04,Churned
79,2024-05,At-Risk
79,2024-06,At-Risk
79,2024-07,At-Risk
79,2024-08,At-Risk
79,2024-09,At-Risk
79,2024-10,Churned
79,2024-11,At-Risk
79,2024-12,At-Risk
80,2023-01,Active
80,2023-02,Active
80,2023-03,Active
80,2023-04,Active
80,2023-05,Active
80,2023-06,Active
80,2023-07,Active
80,2023-08,Active
80,2023-09,Active
80,2023-10,Active
80,2023-11,Active
80,2023-12,Active
80,2024-01,Active
80,2024-02,Active
80,2024-03,Active
80,2024-04,Active
80,2024-05,Active
80,2024-06,Active
80,2024-07,Active
80,2024-08,Active
80,2024-09,Active
80,2024-10,Active
80,2024-11,Active
80,2024-12,Active
81,2023-01,Active
81,2023-02,Active
81,2023-03,Active
81,2023-04,Active
81,2023-05,Active
81,2023-06,Active
81,2023-07,Active
81,2023-08,Active
81,2023-09,Active
81,2023-10,Active
81,2023-11,Active
81,2023-12,Active
81,2024-01,Active
81,2024-02,Active
81,2024-03,Active
81,2024-04,Active
81,2024-05,Active
81,2024-06,Active
81,2024-07,Active
81,2024-08,Active
81,2024-09,Active
81,2024-10,Active
81,2024-11,Active
81,2024-12,Active
82,2023-01,Active
82,2023-02,Active
82,2023-03,Active
82,2023-04,Active
82,2023-05,Active
82,2023-06,Active
82,2023-07,Active
82,2023-08,Active
82,2023-09,Active
82,2023-10,Active
82,2023-11,Active
82,2023-12,Active
82,2024-01,Active
82,2024-02,Active
82,2024-03,Active
82,2024-04,Active
82,2024-05,Active
82,2024-06,Active
82,2024-07,Active
82,2024-08,Active
82,2024-09,Active
82,2024-10,Active
82,2024-11,Active
82,2024-12,Active
83,2023-01,Active
83,2023-02,Active
83,2023-03,Active
83,2023-04,Active
83,2023-05,Active
83,2023-06,Active
83,2023-07,Active
83,2023-08,Active
83,2023-09,Active
83,2023-10,Active
83,2023-11,Active
83,2023-12,Active
83,2024-01,Active
83,2024-02,Active
83,2024-03,Active
83,2024-04,Active
83,2024-05,Active
83,2024-06,Active
83,2024-07,Active
83,2024-08,Active
83,2024-09,Active
83,2024-10,Active
83,2024-11,Active
83,2024-12,Active
84,2023-01,Active
84,2023-02,Active
84,2023-03,Active
84,2023-04,Active
84,2023-05,Active
84,2023-06,Active
84,2023-07,Active
84,2023-08,Active
84,2023-09,Active
84,2023-10,Active
84,2023-11,Active
84,2023-12,Active
84,2024-01,Active
84,2024-02,Active
84,2024-03,Active
84,2024-04,Active
84,2024-05,Active
84,2024-06,Active
84,2024-07,Active
84,2024-08,Active
84,2024-09,Active
84,2024-10,Active
84,2024-11,Active
84,2024-12,Active
85,2023-01,Active
85,2023-02,Active
85,2023-03,Active
85,2023-04,Active
85,2023-05,Active
85,2023-06,Active
85,2023-07,Active
85,2023-08,Active
85,2023-09,Active
85,2023-10,Active
85,2023-11,Active
85,2023-12,Active
85,2024-01,Active
85,2024-02,Active
85,2024-03,Active
85,2024-04,Active
85,2024-05,Active
85,2024-06,Active
85,2024-07,Active
85,2024-08,Active
85,2024-09,Active
85,2024-10,Active
85,2024-11,Active
85,2024-12,Active
86,2023-01,At-Risk
86,2023-02,At-Risk
86,2023-03,At-Risk
86,2023-04,At-Risk
86,2023-05,At-Risk
86,2023-06,Churned
86,2023-07,At-Risk
86,2023-08,At-Risk
86,2023-09,At-Risk
86,2023-10,At-Risk
86,2023-11,At-Risk
86,2023-12,At-Risk
86,2024-01,At-Risk
86,2024-02,At-Risk
86,2024-03,At-Risk
86,2024-04,At-Risk
86,2024-05,At-Risk
86,2024-06,At-Risk
86,2024-07,At-Risk
86,2024-08,At-Risk
86,2024-09,At-Risk
86,2024-10,At-Risk
86,2024-11,At-Risk
86,2024-12,At-Risk
87,2023-01,Active
87,2023-02,Active
87,2023-03,Active
87,2023-04,Active
87,2023-05,Active
87,2023-06,Active
87,2023-07,Active
87,2023-08,Active
87,2023-09,Active
87,2023-10,Active
87,2023-11,Active
87,2023-12,Active
87,2024-01,Active
87,2024-02,Active
87,2024-03,Active
87,2024-04,Active
87,2024-05,Active
87,2024-06,Active
87,2024-07,Active
87,2024-08,Active
87,2024-09,Active
87,2024-10,Active
87,2024-11,Active
87,2024-12,Active
88,2023-01,At-Risk
88,2023-02,At-Risk
88,2023-03,At-Risk
88,2023-04,At-Risk
88,2023-05,At-Risk
88,2023-06,At-Risk
88,2023-07,At-Risk
88,2023-08,At-Risk
88,2023-09,At-Risk
88,2023-10,At-Risk
88,2023-11,At-Risk
88,2023-12,At-Risk
88,2024-01,At-Risk
88,2024-02,At-Risk
88,2024-03,At-Risk
88,2024-04,At-Risk
88,2024-05,At-Risk
88,2024-06,At-Risk
88,2024-07,At-Risk
88,2024-08,At-Risk
88,2024-09,At-Risk
88,2024-10,At-Risk
88,2024-11,At-Risk
88,2024-12,At-Risk
89,2023-01,Active
89,2023-02,Active
89,2023-03,Active
89,2023-04,Active
89,2023-05,Active
89,2023-06,Active
89,2023-07,Active
89,2023-08,Active
89,2023-09,Active
89,2023-10,Active
89,2023-11,Active
89,2023-12,Active
89,2024-01,Active
89,2024-02,Active
89,2024-03,Active
89,2024-04,Active
89,2024-05,Active
89,2024-06,Active
89,2024-07,Active
89,2024-08,Active
89,2024-09,Active
89,2024-10,Active
89,2024-11,Active
89,2024-12,Active
90,2023-01,Active
90,2023-02,Active
90,2023-03,Active
90,2023-04,Active
90,2023-05,Active
90,2023-06,Active
90,2023-07,Active
90,2023-08,Active
90,2023-09,Active
90,2023-10,Active
90,2023-11,Active
90,2023-12,Active
90,2024-01,Active
90,2024-02,Active
90,2024-03,Active
90,2024-04,Active
90,2024-05,Active
90,2024-06,Active
90,2024-07,Active
90,2024-08,Active
90,2024-09,Active
90,2024-10,Active
90,2024-11,Active
90,2024-12,Active
91,2023-01,Active
91,2023-02,Active
91,2023-03,Active
91,2023-04,Active
91,2023-05,Active
91,2023-06,Active
91,2023-07,Active
91,2023-08,Active
91,2023-09,Active
91,2023-10,Active
91,2023-11,Active
91,2023-12,Active
91,2024-01,Active
91,2024-02,Active
91,2024-03,Active
91,2024-04,Active
91,2024-05,Active
91,2024-06,Active
91,2024-07,Active
91,2024-08,Active
91,2024-09,Active
91,2024-10,Active
91,2024-11,Active
91,2024-12,Active
92,2023-01,Active
92,2023-02,Active
92,2023-03,Active
92,2023-04,Active
92,2023-05,Active
92,2023-06,Active
92,2023-07,Active
92,2023-08,Active
92,2023-09,Active
92,2023-10,Active
92,2023-11,Active
92,2023-12,Active
92,2024-01,Active
92,2024-02,Active
92,2024-03,Active
92,2024-04,Active
92,2024-05,Active
92,2024-06,Active
92,2024-07,Active
92,2024-08,Active
92,2024-09,Active
92,2024-10,Active
92,2024-11,Active
92,2024-12,Active
93,2023-01,Active
93,2023-02,Active
93,2023-03,Active
93,2023-04,Active
93,2023-05,Active
93,2023-06,Active
93,2023-07,Active
93,2023-08,Active
93,2023-09,Active
93,2023-10,Active
93,2023-11,Active
93,2023-12,Active
93,2024-01,Active
93,2024-02,Active
93,2024-03,Active
93,2024-04,Active
93,2024-05,Active
93,2024-06,Active
93,2024-07,Active
93,2024-08,Active
93,2024-09,Active
93,2024-10,Active
93,2024-11,Active
93,2024-12,Active
94,2023-01,Active
94,2023-02,Active
94,2023-03,Active
94,2023-04,Active
94,2023-05,Active
94,2023-06,Active
94,2023-07,Active
94,2023-08,Active
94,2023-09,Active
94,2023-10,Active
94,2023-11,Active
94,2023-12,Active
94,2024-01,Active
94,2024-02,Active
94,2024-03,Active
94,2024-04,Active
94,2024-05,Active
94,2024-06,Active
94,2024-07,Active
94,2024-08,Active
94,2024-09,Active
94,2024-10,Active
94,2024-11,Active
94,2024-12,Active
95,2023-01,Active
95,2023-02,Active
95,2023-03,Active
95,2023-04,Active
95,2023-05,Active
95,2023-06,Active
95,2023-07,Active
95,2023-08,Active
95,2023-09,Active
95,2023-10,Active
95,2023-11,Active
95,2023-12,Active
95,2024-01,Active
95,2024-02,Active
95,2024-03,Active
95,2024-04,Active
95,2024-05,Active
95,2024-06,Active
95,2024-07,Active
95,2024-08,Active
95,2024-09,Active
95,2024-10,Active
95,2024-11,Active
95,2024-12,Active
96,2023-01,At-Risk
96,2023-02,At-Risk
96,2023-03,Churned
96,2023-04,At-Risk
96,2023-05,At-Risk
96,2023-06,Churned
96,2023-07,At-Risk
96,2023-08,At-Risk
96,2023-09,At-Risk
96,2023-10,At-Risk
96,2023-11,At-Risk
96,2023-12,At-Risk
96,2024-01,Churned
96,2024-02,At-Risk
96,2024-03,At-Risk
96,2024-04,At-Risk
96,2024-05,At-Risk
96,2024-06,At-Risk
96,2024-07,At-Risk
96,2024-08,At-Risk
96,2024-09,At-Risk
96,2024-10,At-Risk
96,2024-11,At-Risk
96,2024-12,Churned
97,2023-01,Active
97,2023-02,Active
97,2023-03,Active
97,2023-04,Active
97,2023-05,Active
97,2023-06,Active
97,2023-07,Active
97,2023-08,Active
97,2023-09,Active
97,2023-10,Active
97,2023-11,Active
97,2023-12,Active
97,2024-01,Active
97,2024-02,Active
97,2024-03,Active
97,2024-04,Active
97,2024-05,Active
97,2024-06,Active
97,2024-07,Active
97,2024-08,Active
97,2024-09,Active
97,2024-10,Active
97,2024-11,Active
97,2024-12,Active
98,2023-01,Active
98,2023-02,Active
98,2023-03,Active
98,2023-04,Active
98,2023-05,Active
98,2023-06,Active
98,2023-07,Active
98,2023-08,Active
98,2023-09,Active
98,2023-10,Active
98,2023-11,Active
98,2023-12,Active
98,2024-01,Active
98,2024-02,Active
98,2024-03,Active
98,2024-04,Active
98,2024-05,Active
98,2024-06,Active
98,2024-07,Active
98,2024-08,Active
98,2024-09,Active
98,2024-10,Active
98,2024-11,Active
